251,28.77502033,51.97854162,1.29,75,87,0.979982981,Downy Birch
252,22.62652599,30.061218,1.64,90,45,0.978657148,Rowan
253,21.72001971,28.0774828,1.58,102,94,0.97509258,Rowan
254,23.22898684,25.83942258,2.55,162,81,0.975070217,Rowan
255,24.19868243,23.41824834,2.03,119,184,0.969830624,Rowan
256,23.23990484,20.15271501,2.2,168,107,0.972238501,Rowan
257,25.18872599,16.43956964,1.63,110,93,0.972651296,Rowan
258,25.96027896,11.72947017,0.83,39,63,0.972821078,Sessile
259,26.32413821,7.385598738,1.23,59,73,0.981169489,Sessile
260,26.86863861,4.852521485,0.92,38,77,0.982631184,Sessile
261,28.66701986,2.248233225,1.05,42,94,0.99165551,Sessile
262,26.6882595,57.73045097,0.88,36,31,0.982143491,Sessile
263,27.32934344,49.03555646,0.99,44,57,0.982409233,Downy Birch
264,28.47992651,51.36562679,1.29,75,87,0.980891598,Downy Birch
265,27.96909088,43.83072401,1.22,71,102,0.981512761,Sessile
266,28.50328984,40.42135702,1.05,50,69,0.983085051,Sessile
267,32.40842226,31.48724373,2.1,129,55,0.979129985,Rowan
268,26.33070265,24.09295666,2.09,131,100,0.974625826,Rowan
269,26.80106893,21.21129788,2.42,161,93,0.976172339,Rowan
270,26.81735427,19.69495303,1.84,108,90,0.974547773,Rowan
271,25.8532087,17.19692828,1.26,74,75,0.974625944,Sessile
272,27.86264827,15.0582685,2.49,144,115,0.970700203,Rowan
273,28.22338974,12.9634337,2.33,153,65,0.976944121,Rowan
274,27.56416343,10.52676395,1.87,124,83,0.978179575,Rowan
275,28.67996172,8.431929158,1.15,61,117,0.980641539,Sessile
276,29.50140242,6.249444376,0.79,31,41,0.984752709,Sessile
277,29.63768285,4.145844586,1.22,58,65,0.98601767,Sessile
278,31.23622496,1.174509883,1.1,56,72,0.99385499,Sessile
279,24.91100353,59.51582954,0.98,43,57,0.981226523,Sessile
280,25.68385858,55.09777409,1.41,86,84,0.978817817,Sessile
281,25.9778881,52.36422837,1.24,68,98,0.977290424,Sessile
282,25.01606237,49.51972692,1.6,99,71,0.978648662,Sessile
283,25.92904403,46.36253204,1.09,54,46,0.980485269,Sessile
284,26.06473118,42.02517167,0.93,27,81,0.981716262,Sessile
285,26.64208205,35.40817538,0.98,45,97,0.979057622,Sessile
286,29.05912665,32.50514755,1.25,69,78,0.976035712,Sessile
287,29.58012819,29.98500619,1.1,57,88,0.977989129,Sessile
288,25.02076118,21.52468629,1.7,90,65,0.974010482,Rowan
289,23.10717175,20.81687292,1.22,57,91,0.973115197,Sessile
290,24.42871861,19.49335805,0.89,16,43,0.974208322,Sessile
291,22.88536399,17.86306822,0.93,40,39,0.972283455,Sessile
292,24.03382329,15.61046344,1.29,67,76,0.975915719,Sessile
293,25.88398949,13.96264361,2.28,163,177,0.975448924,Rowan
294,24.85356496,10.018394,1.83,107,165,0.974463553,Rowan
295,26.1115015,8.055034195,0.96,49,68,0.981032746,Sessile
296,26.84792093,5.618364439,0.91,45,37,0.982839986,Sessile
297,28.43619735,2.349019765,1.25,71,82,0.990360451,Sessile
298,24.14643408,57.43793132,1.02,52,66,0.9810926,Sessile
299,23.67135447,53.75621844,1.08,46,67,0.975631335,Sessile
300,22.98765466,51.08319403,1.56,121,72,0.976832387,Sessile
301,23.3648208,47.44182869,1.17,65,79,0.980454584,Sessile
302,24.48362795,43.39698797,0.9,30,76,0.979797491,Sessile
303,27.08144734,34.73924567,1.15,65,64,0.97997992,Sessile
304,26.44348627,32.68471975,1.12,52,62,0.979430524,Sessile
305,26.95385513,30.10250192,1.39,81,74,0.979206751,Sessile
306,23.15695184,23.86041284,0.89,33,31,0.97357052,Sessile
307,22.64704174,21.16351125,1.09,55,71,0.97178614,Sessile
308,21.42787759,19.0551081,1.37,79,68,0.97590314,Sessile
309,20.52126042,16.33795837,0.97,46,67,0.975686564,Sessile
310,22.03122608,14.63754854,2.14,152,91,0.975044716,Rowan
311,21.76177322,10.83353892,1.53,78,77,0.974078686,Rowan
312,22.87402617,8.957829105,0.98,50,113,0.9773967,Sessile
313,23.34014134,6.968174304,1,49,85,0.981734958,Sessile
314,23.00147853,4.715569529,1.09,57,87,0.984633476,Sessile
315,25.80554693,3.523529648,1.13,58,92,0.98762262,Sessile
316,22.95774216,2.366549764,1.05,42,64,0.989106461,Sessile
317,25.99014395,1.165744884,1.01,45,67,0.993830915,Sessile
318,23.38259833,0.227889977,0.9,40,68,0.995327598,Sessile
319,22.13276862,59.18296235,1.03,50,35,0.97901389,Sessile
320,21.73653063,56.41915597,0.88,36,52,0.977028549,Sessile
321,20.88803072,54.1092594,0.83,28,42,0.977579003,Sessile
322,20.83536305,51.61779891,1.3,74,68,0.979238701,Sessile
323,21.23898278,48.98512203,1.01,41,52,0.978451681,Sessile
324,22.6986983,45.32358293,0.66,24,23,0.977035265,Sessile
326,20.98543814,19.44520658,1.05,46,50,0.973930548,Sessile
327,18.95458928,17.79776266,0.83,31,49,0.974178569,Sessile
330,20.19947562,9.597674041,0.94,38,64,0.979820328,Sessile
331,19.95254273,7.143474286,0.91,40,58,0.983891725,Sessile
332,20.20063284,5.066169494,0.96,25,76,0.986136511,Sessile
333,20.0048447,2.90121471,1.19,59,99,0.988466762,Sessile
334,21.07505556,0.850204915,1.15,51,117,0.994864167,Sessile
335,19.60812831,57.28662805,0.83,31,56,0.97921208,Sessile
336,18.55220359,54.97673148,1.12,55,68,0.980576265,Sessile
337,18.99732648,52.09188248,0.91,43,70,0.980303799,Sessile
338,19.17329761,49.07590399,1.09,64,79,0.978444829,Sessile
339,20.5965717,46.92739758,0.93,51,83,0.979917292,Sessile
